Weight,Train CI,Test CI,Train BS,Test BS,Likelihood,SD
[70.83119001 29.16880999],0.7662967529798602,0.7368314189581158,0.08866988232628316,0.14219680299870502,8.737088688521265e-186,7.108368193653824
[70.83119001 29.16880999],0.7662967529798602,0.7213353124716003,0.08866988232628316,0.14414658613997436,8.737088688521265e-186,6.280415679073453
[70.83119001 29.16880999],0.7662967529798602,0.7359184914841849,0.08866988232628316,0.14491149078859514,8.737088688521265e-186,7.765976442250117
[70.83119001 29.16880999],0.7662967529798602,0.7650898240815566,0.08866988232628316,0.11976204663669496,8.737088688521265e-186,7.7025129817411395
[70.83119001 29.16880999],0.7662967529798602,0.7723536069577649,0.08866988232628316,0.138077122540312,8.737088688521265e-186,7.78989575600874
[70.83119001 29.16880999],0.7662967529798602,0.7690290296325325,0.08866988232628316,0.12734357268130753,8.737088688521265e-186,6.98491395732489
[70.83119001 29.16880999],0.7662967529798602,0.7407175262655206,0.08866988232628316,0.13412181359446615,8.737088688521265e-186,6.084024301238839
[70.83119001 29.16880999],0.7662967529798602,0.7741672014468234,0.08866988232628316,0.1011984630929209,8.737088688521265e-186,7.729964736412538
[70.83119001 29.16880999],0.7662967529798602,0.7244098161799011,0.08866988232628316,0.14382508941193867,8.737088688521265e-186,6.899654878688237
[70.83119001 29.16880999],0.7662967529798602,0.7599735923795152,0.08866988232628316,0.10932478092131116,8.737088688521265e-186,6.330469435319892
[70.83119001 29.16880999],0.7662967529798602,0.7158596957256701,0.08866988232628316,0.11671480586979574,8.737088688521265e-186,7.103786176306876
[70.83119001 29.16880999],0.7662967529798602,0.7549344121613338,0.08866988232628316,0.1273667189836226,8.737088688521265e-186,8.431999466172762
[70.83119001 29.16880999],0.7662967529798602,0.7235511931350652,0.08866988232628316,0.11724340989029661,8.737088688521265e-186,6.399429719044175
[70.83119001 29.16880999],0.7662967529798602,0.7485481826489403,0.08866988232628316,0.11725825682866126,8.737088688521265e-186,6.9663931584836964
[70.83119001 29.16880999],0.7662967529798602,0.7521724444990328,0.08866988232628316,0.13957985545675744,8.737088688521265e-186,7.577171096620429
[70.83119001 29.16880999],0.7662967529798602,0.755060044841672,0.08866988232628316,0.12500050773219112,8.737088688521265e-186,7.360886511890806
[70.83119001 29.16880999],0.7662967529798602,0.7810194602143355,0.08866988232628316,0.12843022832648485,8.737088688521265e-186,6.523092260961037
[70.83119001 29.16880999],0.7662967529798602,0.7590528827277944,0.08866988232628316,0.1200594279824656,8.737088688521265e-186,7.495154023037389
[70.83119001 29.16880999],0.7662967529798602,0.753083343714962,0.08866988232628316,0.11419777687429089,8.737088688521265e-186,7.375285627727451
[70.83119001 29.16880999],0.7662967529798602,0.7323044343194507,0.08866988232628316,0.11776901084598393,8.737088688521265e-186,7.901332374896493
[70.83119001 29.16880999],0.7662967529798602,0.786501260373297,0.08866988232628316,0.11709721067340252,8.737088688521265e-186,8.38548287818147
[70.83119001 29.16880999],0.7662967529798602,0.7723111084073488,0.08866988232628316,0.11300550737367789,8.737088688521265e-186,6.80899214262302
[70.83119001 29.16880999],0.7662967529798602,0.7520958808752761,0.08866988232628316,0.15247494730022557,8.737088688521265e-186,7.124031191283209
[70.83119001 29.16880999],0.7662967529798602,0.7713805552097598,0.08866988232628316,0.13284645326077574,8.737088688521265e-186,7.449521426927242
[70.83119001 29.16880999],0.7662967529798602,0.7269338600739136,0.08866988232628316,0.11869065575328219,8.737088688521265e-186,6.8897975660450825
[70.83119001 29.16880999],0.7662967529798602,0.8062521153195287,0.08866988232628316,0.12004256917980534,8.737088688521265e-186,7.528516467629256
[70.83119001 29.16880999],0.7662967529798602,0.7687494606023992,0.08866988232628316,0.135875381595642,8.737088688521265e-186,7.026479206805687
[70.83119001 29.16880999],0.7662967529798602,0.7744442436291343,0.08866988232628316,0.11633387817768959,8.737088688521265e-186,7.46294524333098
[70.83119001 29.16880999],0.7662967529798602,0.7852369566550181,0.08866988232628316,0.12514817945497528,8.737088688521265e-186,8.14254752284839
[70.83119001 29.16880999],0.7662967529798602,0.7731082193033249,0.08866988232628316,0.1152840719594078,8.737088688521265e-186,7.331410276002828
[70.83119001 29.16880999],0.7662967529798602,0.7512906209901227,0.08866988232628316,0.11810608014682927,8.737088688521265e-186,7.919793539812483
[70.83119001 29.16880999],0.7662967529798602,0.7791300698462185,0.08866988232628316,0.10365697133041153,8.737088688521265e-186,7.910597911528372
[70.83119001 29.16880999],0.7662967529798602,0.7210304420608841,0.08866988232628316,0.12479486596941655,8.737088688521265e-186,6.839496037131077
[70.83119001 29.16880999],0.7662967529798602,0.7730027548209366,0.08866988232628316,0.11608448302198364,8.737088688521265e-186,6.961696801912016
[70.83119001 29.16880999],0.7662967529798602,0.7795247769631658,0.08866988232628316,0.11527934753679901,8.737088688521265e-186,6.958854937232411
[70.83119001 29.16880999],0.7662967529798602,0.7519653963944053,0.08866988232628316,0.10997015595897763,8.737088688521265e-186,7.593532254544744
[70.83119001 29.16880999],0.7662967529798602,0.7241049176341864,0.08866988232628316,0.12402146679554875,8.737088688521265e-186,5.723320878027208
[70.83119001 29.16880999],0.7662967529798602,0.757462573259239,0.08866988232628316,0.13478945130051906,8.737088688521265e-186,7.76046771322273
[70.83119001 29.16880999],0.7662967529798602,0.7663687762173992,0.08866988232628316,0.13655493615639305,8.737088688521265e-186,6.5352047841416
[70.83119001 29.16880999],0.7662967529798602,0.7231385990145974,0.08866988232628316,0.12032938206383685,8.737088688521265e-186,7.4146724347958575
[70.83119001 29.16880999],0.7662967529798602,0.7752511206360632,0.08866988232628316,0.11500196711815991,8.737088688521265e-186,7.889188974998145
[70.83119001 29.16880999],0.7662967529798602,0.7392398073442341,0.08866988232628316,0.12994128177290198,8.737088688521265e-186,7.675038266400079
[70.83119001 29.16880999],0.7662967529798602,0.7708216052857693,0.08866988232628316,0.13887848403474296,8.737088688521265e-186,7.031890717060912
[70.83119001 29.16880999],0.7662967529798602,0.7596473216981702,0.08866988232628316,0.13046831454351912,8.737088688521265e-186,7.353845811831715
[70.83119001 29.16880999],0.7662967529798602,0.7645379635079459,0.08866988232628316,0.11523527120881821,8.737088688521265e-186,8.188846770096005
[70.83119001 29.16880999],0.7662967529798602,0.7650307110796125,0.08866988232628316,0.1131014174330195,8.737088688521265e-186,7.228421059513616
[70.83119001 29.16880999],0.7662967529798602,0.7806647649758155,0.08866988232628316,0.10576547529311496,8.737088688521265e-186,8.766233772122828
[70.83119001 29.16880999],0.7662967529798602,0.7682762341516051,0.08866988232628316,0.13791023040966158,8.737088688521265e-186,6.9177582151981145
[70.83119001 29.16880999],0.7662967529798602,0.7536026529996985,0.08866988232628316,0.14117368675250652,8.737088688521265e-186,7.7752623347104075
[70.83119001 29.16880999],0.7662967529798602,0.7457473487022993,0.08866988232628316,0.10957167001481209,8.737088688521265e-186,6.3455216884502565
[70.83119001 29.16880999],0.7662967529798602,0.7678294005569397,0.08866988232628316,0.10853253119067488,8.737088688521265e-186,6.151578815144546
[70.83119001 29.16880999],0.7662967529798602,0.779781137596781,0.08866988232628316,0.11260621122725227,8.737088688521265e-186,7.664752364776787
[70.83119001 29.16880999],0.7662967529798602,0.7660633340729704,0.08866988232628316,0.11214189332657994,8.737088688521265e-186,8.60784181085538
[70.83119001 29.16880999],0.7662967529798602,0.7330452637062915,0.08866988232628316,0.1019962425620736,8.737088688521265e-186,6.400802705743012
[70.83119001 29.16880999],0.7662967529798602,0.7294397366335427,0.08866988232628316,0.11791896928546068,8.737088688521265e-186,6.009002169930442
[70.83119001 29.16880999],0.7662967529798602,0.7401038762874498,0.08866988232628316,0.1187731786341345,8.737088688521265e-186,6.580119383542758
[70.83119001 29.16880999],0.7662967529798602,0.7403673547890756,0.08866988232628316,0.11069432684182628,8.737088688521265e-186,6.486990519433308
[70.83119001 29.16880999],0.7662967529798602,0.7596654662341141,0.08866988232628316,0.11885424191284553,8.737088688521265e-186,7.1380170759667285
[70.83119001 29.16880999],0.7662967529798602,0.7869375631951466,0.08866988232628316,0.11724672116749171,8.737088688521265e-186,7.96551923216134
[70.83119001 29.16880999],0.7662967529798602,0.7749111410712097,0.08866988232628316,0.12487618322797907,8.737088688521265e-186,7.129844530454877
[70.83119001 29.16880999],0.7662967529798602,0.740785127590541,0.08866988232628316,0.13444455135381242,8.737088688521265e-186,6.940064940619939
[70.83119001 29.16880999],0.7662967529798602,0.7771223154207761,0.08866988232628316,0.11077506469440553,8.737088688521265e-186,7.8967012130465735
[70.83119001 29.16880999],0.7662967529798602,0.7653427369463004,0.08866988232628316,0.13447756733150676,8.737088688521265e-186,7.958036446047519
[70.83119001 29.16880999],0.7662967529798602,0.7577042878918417,0.08866988232628316,0.12942814417262988,8.737088688521265e-186,6.549227213267876
[70.83119001 29.16880999],0.7662967529798602,0.7581241906641178,0.08866988232628316,0.12922628450586715,8.737088688521265e-186,8.112885395297006
[70.83119001 29.16880999],0.7662967529798602,0.7412825906801811,0.08866988232628316,0.12344767483190397,8.737088688521265e-186,7.379795866708283
[70.83119001 29.16880999],0.7662967529798602,0.7135224760501105,0.08866988232628316,0.12320610163978238,8.737088688521265e-186,6.989590419317516
[70.83119001 29.16880999],0.7662967529798602,0.733405572755418,0.08866988232628316,0.11733091075576273,8.737088688521265e-186,6.12953776309734
[70.83119001 29.16880999],0.7662967529798602,0.7631998039936297,0.08866988232628316,0.11794052154951405,8.737088688521265e-186,7.492491940484399
[70.83119001 29.16880999],0.7662967529798602,0.7551713632901752,0.08866988232628316,0.10019754573757443,8.737088688521265e-186,6.936786617568959
[70.83119001 29.16880999],0.7662967529798602,0.739331643094969,0.08866988232628316,0.12363050494271004,8.737088688521265e-186,6.906020533642025
[70.83119001 29.16880999],0.7662967529798602,0.7543554006968641,0.08866988232628316,0.12079493306885689,8.737088688521265e-186,6.434531486536931
[70.83119001 29.16880999],0.7662967529798602,0.751330331559558,0.08866988232628316,0.1181757461229529,8.737088688521265e-186,6.944051945495308
[70.83119001 29.16880999],0.7662967529798602,0.7584569264752288,0.08866988232628316,0.14425043161563747,8.737088688521265e-186,8.088512307444581
[70.83119001 29.16880999],0.7662967529798602,0.7278872095384527,0.08866988232628316,0.11175794132732075,8.737088688521265e-186,6.322377495687483
[70.83119001 29.16880999],0.7662967529798602,0.7641224528721747,0.08866988232628316,0.12353422843106021,8.737088688521265e-186,7.06264884774631
[70.83119001 29.16880999],0.7662967529798602,0.76798615748892,0.08866988232628316,0.11914801506403953,8.737088688521265e-186,7.351007573782688
[70.83119001 29.16880999],0.7662967529798602,0.7387250650477016,0.08866988232628316,0.10665800711091585,8.737088688521265e-186,7.432263508729853
[70.83119001 29.16880999],0.7662967529798602,0.7962829951517328,0.08866988232628316,0.12934956039194256,8.737088688521265e-186,7.686039092744362
[70.83119001 29.16880999],0.7662967529798602,0.7736936992943956,0.08866988232628316,0.11134640097003394,8.737088688521265e-186,7.050527920675688
[70.83119001 29.16880999],0.7662967529798602,0.7508572853669181,0.08866988232628316,0.10356714572582852,8.737088688521265e-186,8.479383169545407
[70.83119001 29.16880999],0.7662967529798602,0.7718291359716749,0.08866988232628316,0.13118101827049516,8.737088688521265e-186,7.332898929045954
[70.83119001 29.16880999],0.7662967529798602,0.752684071575242,0.08866988232628316,0.11932465583293712,8.737088688521265e-186,6.980009327144767
[70.83119001 29.16880999],0.7662967529798602,0.721234480101935,0.08866988232628316,0.11968770213287765,8.737088688521265e-186,7.692428073627133
[70.83119001 29.16880999],0.7662967529798602,0.7520072939031205,0.08866988232628316,0.1239386910251733,8.737088688521265e-186,7.0847787645003
[70.83119001 29.16880999],0.7662967529798602,0.7356613631667503,0.08866988232628316,0.11484761997733305,8.737088688521265e-186,6.250092527138149
[70.83119001 29.16880999],0.7662967529798602,0.7341220984354824,0.08866988232628316,0.10628593650147732,8.737088688521265e-186,7.000996961542987
[70.83119001 29.16880999],0.7662967529798602,0.7565230180908957,0.08866988232628316,0.14720280736933616,8.737088688521265e-186,7.499397557259737
[70.83119001 29.16880999],0.7662967529798602,0.7765707751564757,0.08866988232628316,0.13699551725261286,8.737088688521265e-186,7.6807621744443555
[70.83119001 29.16880999],0.7662967529798602,0.7544684579439253,0.08866988232628316,0.1258627626418795,8.737088688521265e-186,7.785261569007593
[70.83119001 29.16880999],0.7662967529798602,0.7668206406126542,0.08866988232628316,0.13446195988338705,8.737088688521265e-186,7.640778400225644
[70.83119001 29.16880999],0.7662967529798602,0.7584784340503016,0.08866988232628316,0.12380732069949113,8.737088688521265e-186,6.9896546947437175
[70.83119001 29.16880999],0.7662967529798602,0.7497181854187612,0.08866988232628316,0.12447710022617502,8.737088688521265e-186,7.044658910611431
[70.83119001 29.16880999],0.7662967529798602,0.7589977892409727,0.08866988232628316,0.14142649864802043,8.737088688521265e-186,6.910756847415503
[70.83119001 29.16880999],0.7662967529798602,0.7747491185245458,0.08866988232628316,0.1241209462070825,8.737088688521265e-186,7.8077292776561515
[70.83119001 29.16880999],0.7662967529798602,0.771875,0.08866988232628316,0.11772005166413632,8.737088688521265e-186,7.835726596734132
[70.83119001 29.16880999],0.7662967529798602,0.7758219157366241,0.08866988232628316,0.12032401974222953,8.737088688521265e-186,7.163046977070156
